run_id,scenario,seed,duration_h,target,final_sev,ramp_min,onset_min,antecedent_dry_days,antecedent_precip_index,ramp_type,label_scheme,k_loss_max,obs_tau_depth,obs_tau_flow,n_rows,n_blk_cause,n_blk_obs_or,n_blk_obs_and,n_blk_obs_depth,n_rain_obs_and,n_normal_obs_and,sensor_conduits,realism,parquet
s4_r010,S4,537246089,120,G70F050_G70F040_l1,0.4308272906005638,720,1401,9,5.254177782247831,gradual,obs_and,3.0868239638708914,0.026263193831808602,0.006398774173937651,7199,5630,789,0,789,1343,5856,G70F030_G70F020_l1;G70F040_G70F030_l1;G70F050_G70F040_l1;G70F060_G70F050_l1;G70F070_G70F060_l1;G70F100_G70F030_l1,"{""depth__node_G70F050"": {""snr_db"": 31.998016595538846, ""drift_frac"": 0.013135444455619578, ""resolution"": 0.022396087120024413, ""dropout_frac"": 0.008751215446589805}, ""flow__G70F040_G70F030_l1"": {""snr_db"": 27.119207340586698, ""drift_frac"": 0.030498310467938685, ""resolution"": 0.002010664565383398, ""dropout_frac"": 0.007362133629670788}, ""vel__G70F040_G70F030_l1"": {""snr_db"": 38.536351698446225, ""drift_frac"": 0.015530664512806375, ""resolution"": 0.00023396158516855094, ""dropout_frac"": 0.0083344909015141}, ""ushear__G70F040_G70F030_l1"": {""snr_db"": 26.504207809171046, ""drift_frac"": 0.009825743902268863, ""resolution"": 1.2878961404129809e-05, ""dropout_frac"": 0.0083344909015141}}",runs\s4_r010.parquet
s4_r011,S4,1693362784,144,G70F030_G70F020_l1,0.4950109190561773,720,1390,6,13.134148038446835,gradual,obs_and,3.921353769980983,0.03194773655854078,0.0037864487818614215,8639,7103,791,13,783,1191,7435,G70F010_G65F130_l1;G70F020_G70F010_l1;G70F030_G70F020_l1;G70F040_G70F030_l1;G70F050_G70F040_l1;G70F100_G70F030_l1;G70S010_G70F010_l1,"{""depth__node_G70F030"": {""snr_db"": 28.17312740333619, ""drift_frac"": 0.03283537009611709, ""resolution"": 0.01750000001, ""dropout_frac"": 0.007755527260099549}, ""flow__G70F020_G70F010_l1"": {""snr_db"": 32.05745560002922, ""drift_frac"": 0.003477699334091372, ""resolution"": 0.002316752991871417, ""dropout_frac"": 0.006019215186942933}, ""vel__G70F020_G70F010_l1"": {""snr_db"": 20.756180686998395, ""drift_frac"": 0.037548532283575964, ""resolution"": 0.0003428719284530075, ""dropout_frac"": 0.010070610024308368}, ""ushear__G70F020_G70F010_l1"": {""snr_db"": 34.85936684496025, ""drift_frac"": 0.017966728683403217, ""resolution"": 1.8997818939136985e-05, ""dropout_frac"": 0.0069452482926264615}}",runs\s4_r011.parquet
s4_r012,S4,234000940,168,G71F110_G71F100_l1,0.36315547829604977,480,1019,3,19.040446347085844,gradual,obs_and,2.465659862377801,0.042008991829998545,0.01866717065499819,10079,8927,130,0,128,577,9502,G71F110_G71F100_l1;G71F121_G71F129_l1;G71F350_G71F120_l1;G71F100_G71F04R_l1,"{""depth__node_G71F110"": {""snr_db"": 23.392955882496548, ""drift_frac"": 0.047601115867714615, ""resolution"": 0.009433230093523029, ""dropout_frac"": 0.007838079174521282}, ""flow__G71F100_G71F04R_l1"": {""snr_db"": 26.13192244393725, ""drift_frac"": 0.02375030087049797, ""resolution"": 0.008047001819541367, ""dropout_frac"": 0.005556106756622681}, ""vel__G71F100_G71F04R_l1"": {""snr_db"": 36.1772494838966, ""drift_frac"": 0.004950753861282898, ""resolution"": 0.0002504990662872847, ""dropout_frac"": 0.007738862982438734}, ""ushear__G71F100_G71F04R_l1"": {""snr_db"": 36.994783365909754, ""drift_frac"": 0.004015554868089311, ""resolution"": 1.1517260663672653e-05, ""dropout_frac"": 0.006845917253695803}}",runs\s4_r012.parquet
s4_r013,S4,1891337307,120,G63F010_G60F210_l1,0.44427725198183887,0,1152,13,18.301888642808755,instant,obs_and,3.238050747091361,0.031135827722406244,0.009747676085963162,7199,6047,553,0,553,1353,5846,G60F190_G60F180_l1;G60F210_G60F190_l1;G63F010_G60F210_l1;G63F020_G63F010_l1;G63F030_G63F020_l1;G63S021_G63F020_l1,"{""depth__node_G63F010"": {""snr_db"": 37.39814948351271, ""drift_frac"": 0.04575472160702189, ""resolution"": 0.02945335675633805, ""dropout_frac"": 0.009306848173357411}, ""flow__G60F210_G60F190_l1"": {""snr_db"": 25.049683530892167, ""drift_frac"": 0.04462977470321951, ""resolution"": 0.0020839783309634847, ""dropout_frac"": 0.009723572718433115}, ""vel__G60F210_G60F190_l1"": {""snr_db"": 29.215466468919686, ""drift_frac"": 0.007581759686342987, ""resolution"": 0.0009404581799695418, ""dropout_frac"": 0.010001389081816919}, ""ushear__G60F210_G60F190_l1"": {""snr_db"": 35.0063990288173, ""drift_frac"": 0.0240743268895751, ""resolution"": 5.248092346559289e-05, ""dropout_frac"": 0.009445756355049312}}",runs\s4_r013.parquet
s4_r014,S4,772874316,144,G63F060_G63F040_l1,0.4210198255497345,720,1386,4,10.240894125392275,gradual,obs_and,2.9831329865815404,0.0601103581382551,0.002926700626559878,8639,7081,13,1,6,1121,7517,G63F030_G63F020_l1;G63F040_G63F030_l1;G63F060_G63F040_l1;G63F070_G63F060_l1;G63F080_G63F070_l1,"{""depth__node_G63F060"": {""snr_db"": 25.626113291379504, ""drift_frac"": 0.025602235313480687, ""resolution"": 0.022536648465178083, ""dropout_frac"": 0.00798703553652043}, ""flow__G63F040_G63F030_l1"": {""snr_db"": 36.41004684274028, ""drift_frac"": 0.012408959103979983, ""resolution"": 0.002098672854787854, ""dropout_frac"": 0.00671374001620558}, ""vel__G63F040_G63F030_l1"": {""snr_db"": 21.409053528907464, ""drift_frac"": 0.009672352855406269, ""resolution"": 0.00021122574817765695, ""dropout_frac"": 0.007524018983678667}, ""ushear__G63F040_G63F030_l1"": {""snr_db"": 33.427208067050564, ""drift_frac"": 0.02164913899355671, ""resolution"": 1.178129404373067e-05, ""dropout_frac"": 0.005671952772311611}}",runs\s4_r014.parquet
s4_r015,S4,1932138275,120,G64F070_G64F060_l1,0.7831914812960059,480,1127,5,14.7369679460752,gradual,obs_and,21.27390989879106,0.05794489487957836,0.012092652485029484,7199,6010,1209,51,1209,998,6150,G64F040_G64F030_l1;G64F060_G64F040_l1;G64F070_G64F060_l1;G64F080_G64F070_l1;G65F010_G64F080_l1,"{""depth__node_G64F070"": {""snr_db"": 26.765121702612696, ""drift_frac"": 0.036842419865188006, ""resolution"": 0.02364128762627325, ""dropout_frac"": 0.0083344909015141}, ""flow__G64F060_G64F040_l1"": {""snr_db"": 22.103018141304823, ""drift_frac"": 0.00377396708225925, ""resolution"": 0.002137844706382122, ""dropout_frac"": 0.01097374635366023}, ""vel__G64F060_G64F040_l1"": {""snr_db"": 38.159904791622665, ""drift_frac"": 0.00708619916568406, ""resolution"": 0.0002128319629741761, ""dropout_frac"": 0.01250173635227115}, ""ushear__G64F060_G64F040_l1"": {""snr_db"": 22.751939094601077, ""drift_frac"": 0.02802587875870717, ""resolution"": 1.1867846367512433e-05, ""dropout_frac"": 0.01097374635366023}}",runs\s4_r015.parquet
s4_r016,S4,1067731748,120,G70F060_G70F050_l1,0.8779773246606097,480,1164,4,17.515325353320577,gradual,obs_and,67.16127228800896,0.088415691704645,0.0013643028225831843,7199,5980,1197,682,1197,309,6208,G70F040_G70F030_l1;G70F050_G70F040_l1;G70F060_G70F050_l1;G70F070_G70F060_l1;G71F010_G70F070_l1,"{""depth__node_G70F060"": {""snr_db"": 25.558945539826688, ""drift_frac"": 0.04378831338330145, ""resolution"": 0.017360264097709896, ""dropout_frac"": 0.011112654535352132}, ""flow__G70F050_G70F040_l1"": {""snr_db"": 39.92426780382762, ""drift_frac"": 0.028538530920848234, ""resolution"": 0.0010027786368391048, ""dropout_frac"": 0.009445756355049312}, ""vel__G70F050_G70F040_l1"": {""snr_db"": 24.624601640384842, ""drift_frac"": 0.00038787101917056035, ""resolution"": 6.092541505378095e-05, ""dropout_frac"": 0.01250173635227115}, ""ushear__G70F050_G70F040_l1"": {""snr_db"": 38.94560874480213, ""drift_frac"": 0.04200637659597006, ""resolution"": 3.492835497512808e-06, ""dropout_frac"": 0.008195582719822198}}",runs\s4_r016.parquet
s4_r017,S4,1118823719,120,F74F430_F74F420_l1,0.27981446677774147,0,1410,13,3.9649641502489685,instant,obs_and,1.9280185746035405,0.030462043148748723,0.0055324977591262835,7199,5789,196,0,196,1895,5304,F74F410_F74F390_l1;F74F420_F74F410_l1;F74F430_F74F420_l1;F74F440_F74F430_l1;F74F445_F74F440_l1,"{""depth__node_F74F430"": {""snr_db"": 37.524002997350735, ""drift_frac"": 0.009912410375622422, ""resolution"": 0.029600000009999995, ""dropout_frac"": 0.008751215446589805}, ""flow__F74F420_F74F410_l1"": {""snr_db"": 31.97604832247018, ""drift_frac"": 0.021663374646455843, ""resolution"": 0.0023787014702133483, ""dropout_frac"": 0.008751215446589805}, ""vel__F74F420_F74F410_l1"": {""snr_db"": 29.3533245711035, ""drift_frac"": 0.01810849804605908, ""resolution"": 0.0002681324377969128, ""dropout_frac"": 0.009445756355049312}, ""ushear__F74F420_F74F410_l1"": {""snr_db"": 20.020420068595268, ""drift_frac"": 0.01043393138963798, ""resolution"": 1.5424404215738548e-05, ""dropout_frac"": 0.006806500902903181}}",runs\s4_r017.parquet
s4_r018,S4,1378098577,120,G70F030_G70F020_l1,0.6905237103675881,480,1173,5,8.390171512829847,gradual,obs_and,10.441075525395217,0.054843391425846266,0.016333858225838892,7199,5956,894,0,887,1270,5929,G70F010_G65F130_l1;G70F020_G70F010_l1;G70F030_G70F020_l1;G70F040_G70F030_l1;G70F050_G70F040_l1;G70F100_G70F030_l1;G70S010_G70F010_l1,"{""depth__node_G70F030"": {""snr_db"": 26.7832393067185, ""drift_frac"": 0.020975428782074618, ""resolution"": 0.01750000001, ""dropout_frac"": 0.009029031809973607}, ""flow__G70F020_G70F010_l1"": {""snr_db"": 20.51426305021319, ""drift_frac"": 0.019627232464603534, ""resolution"": 0.0022331568555967636, ""dropout_frac"": 0.008473399083206}, ""vel__G70F020_G70F010_l1"": {""snr_db"": 34.63143300920255, ""drift_frac"": 0.025859488269223116, ""resolution"": 0.00030716280181035296, ""dropout_frac"": 0.009862480900125018}, ""ushear__G70F020_G70F010_l1"": {""snr_db"": 32.51219685531033, ""drift_frac"": 0.024065392721688936, ""resolution"": 1.7140787135649885e-05, ""dropout_frac"": 0.01180719544381164}}",runs\s4_r018.parquet
s4_r019,S4,2070529912,144,G71F110_G71F100_l1,0.39291406180920185,240,781,3,12.324763012017822,gradual,obs_and,2.7133114840481323,0.02723738361526799,0.0028845994543324083,8639,7796,327,21,214,1018,7600,G71F110_G71F100_l1;G71F121_G71F129_l1;G71F350_G71F120_l1;G71F100_G71F04R_l1,"{""depth__node_G71F110"": {""snr_db"": 23.411874545777298, ""drift_frac"": 0.03081190753004456, ""resolution"": 0.005736267665474675, ""dropout_frac"": 0.007176756569047343}, ""flow__G71F100_G71F04R_l1"": {""snr_db"": 34.66586685948491, ""drift_frac"": 0.01939886746822867, ""resolution"": 0.0025369925880514128, ""dropout_frac"": 0.005093182081259405}, ""vel__G71F100_G71F04R_l1"": {""snr_db"": 35.02969949292957, ""drift_frac"": 0.0034784578237599785, ""resolution"": 7.824088822475793e-05, ""dropout_frac"": 0.007176756569047343}, ""ushear__G71F100_G71F04R_l1"": {""snr_db"": 39.380819121627106, ""drift_frac"": 0.014266759295663685, ""resolution"": 4.055209261265368e-06, ""dropout_frac"": 0.006482231739784698}}",runs\s4_r019.parquet
s4_r020,S4,357238628,120,G60F190_G60F180_l1,0.8021122264079201,0,808,9,7.651383936888689,instant,obs_and,25.536541286494735,0.04068378633438237,0.006383503954049996,7199,6391,5361,377,5361,844,5978,G60F170_G60F160_l1;G60F180_G60F170_l1;G60F190_G60F180_l1;G60F210_G60F190_l1;G63F010_G60F210_l1,"{""depth__node_G60F190"": {""snr_db"": 32.50409817209127, ""drift_frac"": 0.019128459842221723, ""resolution"": 0.02788521989774477, ""dropout_frac"": 0.0061119599944436725}, ""flow__G60F180_G60F170_l1"": {""snr_db"": 27.903641126506855, ""drift_frac"": 0.021436835888809937, ""resolution"": 0.002054815484102597, ""dropout_frac"": 0.006528684539519378}, ""vel__G60F180_G60F170_l1"": {""snr_db"": 30.340730442891164, ""drift_frac"": 0.012042396443264353, ""resolution"": 0.0002736335232911519, ""dropout_frac"": 0.0061119599944436725}, ""ushear__G60F180_G60F170_l1"": {""snr_db"": 35.59795709045497, ""drift_frac"": 0.028452268791120797, ""resolution"": 1.5269734046082977e-05, ""dropout_frac"": 0.008473399083206}}",runs\s4_r020.parquet
s4_r021,S4,1957111783,120,G64F020_G64F010_l1,0.6088733069384303,240,1121,11,2.6657970460822544,gradual,obs_and,6.536798349607156,0.03850326866051573,0.0037264738574383366,7199,6038,1018,86,974,1261,5852,G63F090_G63F080_l1;G64F010_G63F090_l1;G64F020_G64F010_l1;G64F030_G64F020_l1;G64F040_G64F030_l1,"{""depth__node_G64F020"": {""snr_db"": 35.241882145525736, ""drift_frac"": 0.006664492615205637, ""resolution"": 0.03770000001, ""dropout_frac"": 0.009029031809973607}, ""flow__G64F010_G63F090_l1"": {""snr_db"": 34.40962415628469, ""drift_frac"": 0.015493109667981687, ""resolution"": 0.00215436604940094, ""dropout_frac"": 0.005695235449367968}, ""vel__G64F010_G63F090_l1"": {""snr_db"": 37.7702552310618, ""drift_frac"": 0.022419534504280643, ""resolution"": 0.0002245626921448785, ""dropout_frac"": 0.0083344909015141}, ""ushear__G64F010_G63F090_l1"": {""snr_db"": 38.42441523247475, ""drift_frac"": 0.03138631225698274, ""resolution"": 1.253140699943113e-05, ""dropout_frac"": 0.009029031809973607}}",runs\s4_r021.parquet
s4_r022,S4,1573721892,168,G72K060_G72F060_l1,0.47969258992156016,720,721,8,3.068105041306457,gradual,obs_and,3.693856143402373,0.01,0.0019136878373305585,10079,9207,707,0,707,1266,8813,G72F061_G72K060_l1;G72F062_G72F061_l1;G72F870_G72K050_l1;G72K060_G72F060_l1;G72F060_G72K050_l1,"{""depth__node_G72K060"": {""snr_db"": 30.45160451804011, ""drift_frac"": 0.0076702626032661425, ""resolution"": 0.003945216461680719, ""dropout_frac"": 0.005456890564540133}, ""flow__G72F060_G72K050_l1"": {""snr_db"": 36.353770077118654, ""drift_frac"": 0.029288170617860217, ""resolution"": 0.0018046764064053357, ""dropout_frac"": 0.0052584581803750375}, ""vel__G72F060_G72K050_l1"": {""snr_db"": 27.775776403582523, ""drift_frac"": 0.018552128512881117, ""resolution"": 0.00014732706169822627, ""dropout_frac"": 0.007044349637860899}, ""ushear__G72F060_G72K050_l1"": {""snr_db"": 34.37996259289916, ""drift_frac"": 0.021579208037712024, ""resolution"": 7.987303918065932e-06, ""dropout_frac"": 0.0052584581803750375}}",runs\s4_r022.parquet
s4_r023,S4,1455490959,144,G73F050_G73K040_l1,0.4431188729013557,720,972,6,1.3094730829765489,gradual,obs_and,3.2245936952525467,0.01,0.0015284907361282694,8639,7504,304,0,304,803,7836,G73F040_G73F030_l1;G73F041_G73K040_l1;G73F050_G73K040_l1;G73F060_G73F050_l1;G73F070_G73F060_l1;G73F300_G73F050_l1;G73F301_G73F300_l1;G73F310_G73F300_l1;G73K040_G73F040_l1;G73K041_G73F040_l1,"{""depth__node_G73F050"": {""snr_db"": 27.440057201012348, ""drift_frac"": 0.0032736827074413724, ""resolution"": 0.0018036988103020397, ""dropout_frac"": 0.009954855886097928}, ""flow__G73K040_G73F040_l1"": {""snr_db"": 26.05949639299454, ""drift_frac"": 0.04988649571173017, ""resolution"": 0.0007371074903964949, ""dropout_frac"": 0.007292510707257785}, ""vel__G73K040_G73F040_l1"": {""snr_db"": 22.44797627868415, ""drift_frac"": 0.00859700222778414, ""resolution"": 0.0002846061426683152, ""dropout_frac"": 0.009376085195045724}, ""ushear__G73K040_G73F040_l1"": {""snr_db"": 24.909166943333673, ""drift_frac"": 0.013957288364245292, ""resolution"": 1.724720086100932e-05, ""dropout_frac"": 0.007639773121889107}}",runs\s4_r023.parquet
